time,equal_weighted,historical_average,random_forest_1,gradient_boosting_1,ada_boosting,extra_trees,epsilon_svm,nu_svm,MLP3
1997-02-01,1.3741513551398796,2.1228697505418115,4.537309519203057,1.3592625456966767,1.2526703062618592,1.204298581163473,3.8591583356830554,3.3457545042684935,3.7148179986724004
1997-03-01,1.4595102239480635,2.225247574948723,4.692787488040628,1.3912930114562883,1.3999699153828664,1.3213568219630103,4.012947750787373,3.498265636577402,3.851709675677589
1997-04-01,1.4315947012743155,2.199162282250277,4.696283816549469,1.3336627950630333,1.4367595517156866,1.207459466868757,4.02331801877572,3.5138398875001298,3.8277353960881904
1997-05-01,1.5644900093704222,2.395797791078796,5.1512960693062855,1.4149158793251029,1.473966470576694,1.2796332445727574,4.3920703885705725,3.8172871615599235,4.197538797664831
1997-06-01,1.6369265734072638,2.5077148275059087,5.424256722653005,1.5659176399241865,1.5758679615659286,1.2909070678077763,4.629714342325648,4.028193795020439,4.403598068299208
1997-07-01,1.8067882326978093,2.778643592664404,6.063652055018871,1.6808097289928758,1.7126151878877833,1.4586449182746473,5.165332988548222,4.485246343246071,4.923566237131852
1997-08-01,2.009787868455513,3.0152836547370887,6.488127658755128,1.8363861705958424,1.8302062550918914,1.672742694698218,5.526449435734675,4.798394961837048,5.273531633821475
1997-09-01,1.8263973532985964,2.7292929439966334,5.796983741531156,1.7694803056030428,1.7399656364982872,1.4316722065088405,4.959368436190048,4.325238088534847,4.72632939688119
1997-10-01,2.0231826535361326,2.96832471951367,6.223323973399812,1.9616639231439899,1.9161423854772073,1.5862397873405776,5.334060390336696,4.660828143306943,5.076205919816162
1997-11-01,1.8107571543777343,2.709547169662517,5.859454058991731,1.6968856395206886,1.460223084606717,1.3724585434747596,4.951186095619338,4.26356568974001,4.754978930515647
1997-12-01,1.9209831028834508,2.878393783991048,6.250131049385578,1.7180354650862384,1.3833113840472184,1.4391535114522085,5.245324595438431,4.484617679897138,5.086761847290425
1998-01-01,2.0041928246951537,3.003269058646569,6.617030027778399,1.7610748176286504,1.3173669597813904,1.4810882472811513,5.522860032127561,4.694497256408004,5.375875235899067
1998-02-01,2.266741023095388,3.5005167695833572,8.094189478642726,1.8201942815906913,1.418157460647441,1.605627548427184,6.71585430213224,5.672358506191802,6.510540881991172
