time,pls_regression_1,pls_regression_316,canonical_pls_1,cca_regression_1
2013-03-01,6.098183096211805,0.6180226690830929,4.353508597436119,6.846998053820894
2013-04-01,6.121893096289204,0.6525632811704775,4.503680823512624,7.231587918536263
2013-05-01,6.1439749336215135,0.7210897082767966,4.634344711974296,7.43304955606119
2013-06-01,6.307354023091753,0.7513704256571573,4.637104838348572,7.335756355040857
2013-07-01,5.965332660909542,0.7278668732875909,4.466453215024725,7.270286377080455
2013-08-01,6.22322739684469,0.8376281499069587,4.677328731057179,7.408575545120455
2013-09-01,6.200825800135368,0.7941038715785314,4.669234144242944,7.466041266567174
2013-10-01,6.355068688198758,0.8550980699530334,4.849373798970399,7.568672388610538
2013-11-01,6.482402369248051,0.9785459497953302,4.958711890176562,7.768626912316026
2013-12-01,6.740653928975112,1.0064995294787007,5.0727912574421845,7.976592859034705
2014-01-01,6.856393663429492,1.0692143124060705,5.114373235520828,8.024474761562244
2014-02-01,6.471646405922055,0.9703787708437728,5.053707966570869,8.058297431262647
2014-03-01,6.696226827330203,1.0520533621781922,5.306172624029,8.392408242020917
2014-04-01,6.776052980228746,1.080007633466804,5.447211944492116,8.383136860818976
2014-05-01,6.94332939944837,1.0745494379286449,5.499685898544191,8.632775388697087
2014-06-01,7.157290924455292,1.0986670693804912,5.653722570932067,8.753204417923499
2014-07-01,7.1437063688659865,1.0908969582437813,5.73350012161499,8.960462867898153
